"geographicaream49","country","region","measureditemcpc","crop","timepointyears","loss_per_clean","percentage_loss_of_quantity","loss_quantity","loss_qualitiative","loss_monetary","activity","fsc_location1","periodofstorage","treatment","causeofloss","samplesize","units","method_datacollection","tag_datacollection","reference","url"
"124","Canada",,"01242","peas, green",2013,0.9217,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01251","carrots and turnips",2013,1.981,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01252","green garlic",2013,5.4104,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01253.02","onions and shallots, dry (excluding dehydrated)",2013,9.4784,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01254","leeks and other alliaceous vegetables",2013,4.6121,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01290.01","green corn (maize) ",2013,2.3823,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01290.90","other vegetables, fresh n.e.c.",2013,5.9385,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01330","grapes",2013,5.7737,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01341","apples",2013,3.3099,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01342.01","pears",2013,6.1725,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01343","apricots",2013,10.0146,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01344.02","cherries",2013,6.4935,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01345","peaches and nectarines",2013,4.3573,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01346","plums and sloes",2013,5.6142,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01352","kiwi fruit",2013,6.3814,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01353.01","raspberries",2013,0.8146,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01354","strawberries",2013,6.057,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01355.01","blueberries",2013,0.8854,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01355.02","cranberries",2013,0.0817,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01355.90","other berries and fruits of the genus vaccinium",2013,0,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01359.90","other fruits n.e.c. ",2013,5.5584,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"0141","soya beans",2013,0.5975,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01701","beans, dry",2013,2.4284,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01702","broad beans and horse beans, dry",2013,0,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01705","peas, dry",2013,2.0198,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"0231","hen eggs in shell, fresh",2013,1.9493,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"21113.01","meat of pig with the bone, fresh or chilled",2013,7.9961,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"0111","wheat",2012,0.0495,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01211","asparagus",2012,6.9565,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01212","cabbages",2012,10.6502,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01213","cauliflowers and broccoli",2012,4.8705,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01214","lettuce and chicory",2012,5.4352,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01221","watermelons",2012,8.7526,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01229","cantaloupes and other melons",2012,6.9819,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01231","chillies and peppers, green (capsicum spp. and pimenta spp.)",2012,6.1721,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01232","cucumbers and gherkins",2012,15.3632,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01234","tomatoes",2012,8.3656,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01241.90","other beans, green",2012,4.1523,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01242","peas, green",2012,0.8479,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01251","carrots and turnips",2012,1.8713,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01252","green garlic",2012,5.7029,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01253.02","onions and shallots, dry (excluding dehydrated)",2012,8.9204,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01254","leeks and other alliaceous vegetables",2012,4.6425,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01290.01","green corn (maize) ",2012,2.3502,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01290.90","other vegetables, fresh n.e.c.",2012,6.0042,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01330","grapes",2012,5.9618,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01341","apples",2012,3.5485,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01342.01","pears",2012,6.0495,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01343","apricots",2012,10.2689,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01344.02","cherries",2012,4.5936,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01345","peaches and nectarines",2012,4.7087,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01346","plums and sloes",2012,6.052,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01352","kiwi fruit",2012,5.5704,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01353.01","raspberries",2012,0.7343,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01354","strawberries",2012,5.9199,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01355.01","blueberries",2012,0.7698,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01355.02","cranberries",2012,0.0783,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01355.90","other berries and fruits of the genus vaccinium",2012,0,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01359.90","other fruits n.e.c. ",2012,5.6689,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"0141","soya beans",2012,0.5898,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01701","beans, dry",2012,2.1866,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01702","broad beans and horse beans, dry",2012,0,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01705","peas, dry",2012,2.0953,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"0231","hen eggs in shell, fresh",2012,1.9515,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"21113.01","meat of pig with the bone, fresh or chilled",2012,7.9998,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"0111","wheat",2011,0.0886,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01211","asparagus",2011,6.702,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01212","cabbages",2011,10.8213,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01213","cauliflowers and broccoli",2011,5.0675,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01214","lettuce and chicory",2011,6.6827,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01221","watermelons",2011,8.9998,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01229","cantaloupes and other melons",2011,6.4683,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01231","chillies and peppers, green (capsicum spp. and pimenta spp.)",2011,6.3544,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01232","cucumbers and gherkins",2011,15.0786,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01234","tomatoes",2011,8.4817,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01241.90","other beans, green",2011,4.8279,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01242","peas, green",2011,1.1622,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01251","carrots and turnips",2011,1.7808,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01252","green garlic",2011,5.729,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01253.02","onions and shallots, dry (excluding dehydrated)",2011,8.9543,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01254","leeks and other alliaceous vegetables",2011,5.277,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01290.01","green corn (maize) ",2011,3.9338,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01290.90","other vegetables, fresh n.e.c.",2011,7.7343,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01330","grapes",2011,5.9828,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01341","apples",2011,3.3526,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01342.01","pears",2011,6.4323,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01343","apricots",2011,11.2821,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01344.02","cherries",2011,5.4895,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01345","peaches and nectarines",2011,4.2514,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01346","plums and sloes",2011,5.4116,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01352","kiwi fruit",2011,6.2871,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01353.01","raspberries",2011,0.6721,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01354","strawberries",2011,6.0273,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01355.01","blueberries",2011,0.9301,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01355.02","cranberries",2011,1.1229,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01355.90","other berries and fruits of the genus vaccinium",2011,11.8789,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01359.90","other fruits n.e.c. ",2011,5.2973,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"0141","soya beans",2011,0.6269,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01701","beans, dry",2011,3.6923,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01702","broad beans and horse beans, dry",2011,0,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01705","peas, dry",2011,1.9984,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"0231","hen eggs in shell, fresh",2011,1.9496,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada","","21113.01","Meat Of Pig, Fresh Or Chilled",2011,7.75,"7.752842549","","","","","Total Supply Chain Estimate","","","","","","Cansim 002-0011","National Acctounts","FAO Sources",""
"124","Canada",,"21113.01","meat of pig with the bone, fresh or chilled",2011,7.7528,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"0111","wheat",2010,0.0966,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01211","asparagus",2010,7.215,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
"124","Canada",,"01212","cabbages",2010,11.2168,,,,,,"Total Supply Chain Estimate",,,,,,,"Food Balance Sheet/Ag. Production Questionnaire",,
